schemaVersion,recordType,source.name,source.url,collectedAt,content.productName,content.startupName,content.pricingModel,content.extractedBy,content.startupNameRaw
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/doctrina-ai,2026-08-27T12:47:22Z,Doctrina,Doctrina,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/cureskin,2026-08-27T12:47:23Z,CureSkin,CureSkin,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/thoughtly,2026-08-27T12:47:23Z,Thoughtly,Thoughtly,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/video-candy,2026-08-27T12:47:23Z,Video Candy,Video Candy,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/sync,2026-08-27T12:47:23Z,sync.,sync.,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/studyable,2026-08-27T12:47:23Z,Studyable,Studyable,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/seeker,2026-08-27T12:47:24Z,Seeker,Seeker,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/gamma,2026-08-27T12:47:24Z,Gamma,Gamma,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/rogo,2026-08-27T12:47:25Z,Rogo,Rogo,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/jimdo,2026-08-27T12:47:25Z,Jimdo,Jimdo,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/coool-ai,2026-08-27T12:47:25Z,Coool AI,Coool AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/unreal-speech,2026-08-27T12:47:24Z,Unreal Speech,Unreal Speech,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/comet,2026-08-27T12:47:25Z,Comet,Comet,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/clay,2026-08-27T12:47:25Z,Clay,Clay,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/chronicle,2026-08-27T12:47:26Z,Chronicle,Chronicle,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/respeecher,2026-08-27T12:47:26Z,Respeecher,Respeecher,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/neubird,2026-08-27T12:47:26Z,NeuBird,NeuBird,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/jogg-ai,2026-08-27T12:47:26Z,JoggAI,JoggAI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/trading-literacy,2026-08-27T12:47:26Z,Trading Literacy,Trading Literacy,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/siteexplainer,2026-08-27T12:47:27Z,SiteExplainer,SiteExplainer,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/hiclip,2026-08-27T12:47:28Z,HiClip,HiClip,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/voila,2026-08-27T12:47:27Z,Voilà,Voilà,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/aiease,2026-08-27T12:47:27Z,AIEASE,AIEASE,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/robopost-ai,2026-08-27T12:47:28Z,Robopost AI,Robopost AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/tickclip,2026-08-27T12:47:28Z,Tickclip,Tickclip,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/openclaw,2026-08-27T12:47:28Z,OpenClaw,OpenClaw,FREE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/audioshake,2026-08-27T12:47:30Z,AudioShake,AudioShake,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/timeos,2026-08-27T12:47:29Z,timeOS,timeOS,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/adaptive-insights,2026-08-27T12:47:29Z,Adaptive Insights,Adaptive Insights,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/toqan,2026-08-27T12:47:29Z,Toqan,Toqan,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/google-ai-studio,2026-08-27T12:47:29Z,Google AI Studio,Google AI Studio,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/gong,2026-08-27T12:47:30Z,Gong,Gong,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/navos,2026-08-27T12:47:30Z,Navos,Navos,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/vocal-remover,2026-08-27T12:47:30Z,Vocal Remover,Vocal Remover,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/pixelicious,2026-08-27T12:47:30Z,Pixelicious,Pixelicious,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/nametastic,2026-08-27T12:47:30Z,Nametastic,Nametastic,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/goheather,2026-08-27T12:47:32Z,goHeather,goHeather,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/practalk,2026-08-27T12:47:31Z,PracTalk,PracTalk,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/mixoio,2026-08-27T12:47:31Z,Mixo,Mixo,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/vidiofy,2026-08-27T12:47:31Z,Vidiofy,Vidiofy,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/rose-ai,2026-08-27T12:47:32Z,Rose AI,Rose AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/hippocratic-ai,2026-08-27T12:47:32Z,Hippocratic AI,Hippocratic AI,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/turboscribe,2026-08-27T12:47:32Z,TurboScribe,TurboScribe,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/logofast,2026-08-27T12:47:33Z,LogoFast,LogoFast,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/genmo-ai,2026-08-27T12:47:33Z,Genmo AI,Genmo AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/wrangle,2026-08-27T12:47:33Z,Wrangle,Wrangle,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/stability,2026-08-27T12:47:35Z,Stability,Stability AI,FREEMIUM,heuristic,Stability
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/udio,2026-08-27T12:47:33Z,Udio,Udio,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/insight7,2026-08-27T12:47:34Z,Insight7,Insight7,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/video-magic,2026-08-27T12:47:34Z,Video Magic,Video Magic,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/sema4-ai,2026-08-27T12:47:34Z,Sema4.ai,Sema4.ai,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/tangia,2026-08-27T12:47:35Z,Tangia,Tangia,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/reccloud,2026-08-27T12:47:34Z,RecCloud,RecCloud,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/evermemos,2026-08-27T12:47:35Z,EverMemOS,EverMemOS,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/cursor,2026-08-27T12:47:36Z,Cursor,Anysphere,FREEMIUM,heuristic,Cursor
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/moosend,2026-08-27T12:47:36Z,Moosend,Moosend,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/sourcetable,2026-08-27T12:47:36Z,Sourcetable,Sourcetable,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/guidde,2026-08-27T12:47:40Z,Guidde,Guidde,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/navina,2026-08-27T12:47:36Z,Navina,Navina,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/vimeo-ai,2026-08-27T12:47:36Z,Vimeo AI,Vimeo AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/heygen,2026-08-27T12:47:37Z,HeyGen,HeyGen,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/seo-gpt,2026-08-27T12:47:37Z,SEO GPT,SEO GPT,FREE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ai-app-generator,2026-08-27T12:47:37Z,AI App Generator,AI App Generator,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/cades,2026-08-27T12:47:38Z,Cades,Cades,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/soroco,2026-08-27T12:47:38Z,Soroco,Soroco,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/imean-ai,2026-08-27T12:47:38Z,iMean AI,iMean AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/adobe-premiere-pro,2026-08-27T12:47:39Z,Adobe Premiere Pro,Adobe Premiere Pro,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/musicfy,2026-08-27T12:47:39Z,Musicfy,Musicfy,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/overjet,2026-08-27T12:47:39Z,Overjet,Overjet,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ai-image-enlarger,2026-08-27T12:47:40Z,AI Image Enlarger,AI Image Enlarger,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/lily-ai,2026-08-27T12:47:40Z,Lily AI,Lily AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/vidu-ai,2026-08-27T12:47:40Z,Vidu AI,Vidu AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/julius,2026-08-27T12:47:40Z,Julius AI,Julius AI,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/friends-and-fables,2026-08-27T12:47:41Z,Friends & Fables,Friends & Fables,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/otter-ai,2026-08-27T12:47:41Z,Otter.ai,Otter.ai,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/flux1,2026-08-27T12:47:44Z,FLUX.1,FLUX.1,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/rapport,2026-08-27T12:47:42Z,Rapport,Rapport,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/hostinger,2026-08-27T12:47:42Z,Hostinger AI Website Builder,Hostinger AI Website Builder,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/esai,2026-08-27T12:47:42Z,ES.AI,ES.AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/transkriptor,2026-08-27T12:47:42Z,Transkriptor,Transkriptor,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/justcopy-ai,2026-08-27T12:47:43Z,JustCopy.ai,JustCopy.ai,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/invideo,2026-08-27T12:47:43Z,invideo AI,invideo AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/zarla,2026-08-27T12:47:43Z,Zarla,Zarla,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/noah,2026-08-27T12:47:44Z,Noah,Noah,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/gen-2-by-runway,2026-08-27T12:47:44Z,Gen-2 by Runway,Runway,FREEMIUM,heuristic,Gen-2 by Runway
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/singify,2026-08-27T12:47:44Z,Singify,Singify,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/humaniser,2026-08-27T12:47:46Z,Humaniser,Humaniser,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/canva-text-to-image,2026-08-27T12:47:45Z,Canva Text to Image,Canva Text to Image,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/rebeccai,2026-08-27T12:47:45Z,RebeccAI,RebeccAI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/tradinglab,2026-08-27T12:47:45Z,TradingLab,TradingLab,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/dreamlux,2026-08-27T12:47:46Z,Dreamlux,Dreamlux,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/trello,2026-08-27T12:47:46Z,Trello,Trello,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/suno-ai-bark,2026-08-27T12:47:46Z,Suno AI Bark,Suno,FREE,heuristic,Suno AI Bark
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/crypto-co-pilot,2026-08-27T12:47:48Z,Crypto Co-Pilot,Crypto Co-Pilot,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/giglish,2026-08-27T12:47:46Z,Giglish,Giglish,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/nova-ai-app,2026-08-27T12:47:46Z,Nova AI App,Nova AI App,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/protectai,2026-08-27T12:47:47Z,ProtectAI,ProtectAI,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/upsynth,2026-08-27T12:47:47Z,UpSynth,UpSynth,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/kira-systems,2026-08-27T12:47:47Z,Kira Systems,Kira Systems,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/optimly,2026-08-27T12:47:48Z,Optimly,Optimly,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/numra,2026-08-27T12:47:48Z,Numra,Numra,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/microsoft-copilot,2026-08-27T12:47:48Z,Microsoft Copilot,Microsoft Copilot,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/seo-juice,2026-08-27T12:47:49Z,Seo Juice,Seo Juice,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/iamvera,2026-08-27T12:47:49Z,IamVERA,IamVERA,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/qashboard,2026-08-27T12:47:49Z,QashBoard,QashBoard,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/rehearsenow,2026-08-27T12:47:49Z,RehearseNow,RehearseNow,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/gitmind-ai,2026-08-27T12:47:49Z,GitMind AI,GitMind AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/krisp,2026-08-27T12:47:50Z,Krisp,Krisp,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/getfloorplan,2026-08-27T12:47:53Z,GetFloorPlan,GetFloorPlan,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ren,2026-08-27T12:47:50Z,Ren,Ren,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/sketch2app,2026-08-27T12:47:50Z,Sketch2App,Sketch2App,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/danelfin,2026-08-27T12:47:51Z,Danelfin,Danelfin,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/assemblio,2026-08-27T12:47:51Z,Assemblio,Assemblio,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/dreamgift,2026-08-27T12:47:51Z,DreamGift,DreamGift,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/profile-picture-ai,2026-08-27T12:47:51Z,Profile Picture AI,Profile Picture AI,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/hiddenlayer,2026-08-27T12:47:52Z,HiddenLayer,HiddenLayer,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/magnific-ai,2026-08-27T12:47:52Z,Magnific AI,Magnific AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/audioread,2026-08-27T12:47:52Z,Audioread,Audioread,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/nanonets,2026-08-27T12:47:53Z,Nanonets,Nanonets,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/coralflavor,2026-08-27T12:47:53Z,Coralflavor,Coralflavor,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/bluesheets,2026-08-27T12:47:53Z,Bluesheets,Bluesheets,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/amelia,2026-08-27T12:47:53Z,Amelia,Amelia,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/zing-coach,2026-08-27T12:47:54Z,Zing Coach,Zing Coach,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/photo-ai-,2026-08-27T12:47:55Z,Photo AI,Photo AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ai2sql,2026-08-27T12:47:54Z,AI2sql,AI2sql,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/etsygenerator,2026-08-27T12:47:54Z,EtsyGenerator,EtsyGenerator,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/referent,2026-08-27T12:47:56Z,Referent,Referent,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/stimuler,2026-08-27T12:47:55Z,Stimuler,Stimuler,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/tekmatix,2026-08-27T12:47:55Z,Tekmatix,Tekmatix,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/vidnix-ai,2026-08-27T12:47:55Z,Vidnix.AI,Vidnix.AI,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/elai-io,2026-08-27T12:47:56Z,Elai.io,Elai.io,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/gravitywrite,2026-08-27T12:47:56Z,GravityWrite,GravityWrite,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ovom-care,2026-08-27T12:47:56Z,Ovom Care,Ovom Care,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/storyboard-hero,2026-08-27T12:47:57Z,Storyboard Hero,Storyboard Hero,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/carly-ai,2026-08-27T12:47:57Z,Carly AI,Carly AI,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/geoevident,2026-08-27T12:47:57Z,GeoEvident,GeoEvident,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ai-trip-planner,2026-08-27T12:47:58Z,AI Trip Planner,AI Trip Planner,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/tastegpt,2026-08-27T12:47:58Z,TasteGPT,TasteGPT,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/mobirise-ai-website-builder,2026-08-27T12:47:58Z,Mobirise AI Website Builder,Mobirise AI Website Builder,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/vic-ai,2026-08-27T12:47:58Z,Vic.ai,Vic.ai,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/asseti,2026-08-27T12:47:58Z,Asseti,Asseti,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/snackz-ai,2026-08-27T12:47:59Z,Snackz AI,Snackz AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/sprout-social,2026-08-27T12:47:59Z,Sprout Social,Sprout Social,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/sketchbubble-ai,2026-08-27T12:48:00Z,SketchBubble AI,SketchBubble AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/playht,2026-08-27T12:47:59Z,PlayHT,PlayHT,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/prometai,2026-08-27T12:47:59Z,PrometAI,PrometAI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/writehybrid,2026-08-27T12:48:00Z,WriteHybrid,WriteHybrid,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/jobjump,2026-08-27T12:48:00Z,JobJump,JobJump,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/whacka,2026-08-27T12:48:00Z,Whacka,Whacka,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/factory,2026-08-27T12:48:01Z,Factory,Factory,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/oss-insight,2026-08-27T12:48:01Z,OSS Insight,OSS Insight,FREE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/taplio,2026-08-27T12:48:01Z,Taplio,Taplio,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/lovable,2026-08-27T12:48:01Z,Lovable,Lovable,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/mimica,2026-08-27T12:48:01Z,Mimica,Mimica,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/snapheadshots,2026-08-27T12:48:02Z,SnapHeadshots,SnapHeadshots,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/wondershare-repairit,2026-08-27T12:48:03Z,Wondershare Repairit,Wondershare Repairit,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/vidiq,2026-08-27T12:48:02Z,vidIQ,vidIQ,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/social-catfish-reverse-image-search,2026-08-27T12:48:02Z,Social Catfish Reverse Image Search,Social Catfish Reverse Image Search,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/grok,2026-08-27T12:48:02Z,Grok,Grok,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/zonka-feedback,2026-08-27T12:48:03Z,Zonka Feedback,Zonka Feedback,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/stylar,2026-08-27T12:48:03Z,Stylar,Stylar,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/woxo-idea-to-videos,2026-08-27T12:48:04Z,WOXO - Idea to Videos,WOXO - Idea to Videos,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/coursera,2026-08-27T12:48:06Z,Coursera,Coursera,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/crawler-sh,2026-08-27T12:48:05Z,crawler.sh,crawler.sh,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/flow,2026-08-27T12:48:04Z,Wispr Flow,Wispr Flow,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/pixelcut,2026-08-27T12:48:05Z,Pixelcut,Pixelcut,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/theb-ai,2026-08-27T12:48:05Z,TheB.AI,TheB.AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/wisdomise,2026-08-27T12:48:06Z,Wisdomise,Wisdomise,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/crewai,2026-08-27T12:48:06Z,crewAI,crewAI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/coldconvert,2026-08-27T12:48:06Z,ColdConvert,ColdConvert,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/jigso,2026-08-27T12:48:08Z,Jigso,Jigso,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/facecheck-id,2026-08-27T12:48:13Z,FaceCheck ID,FaceCheck ID,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/neurons-ai,2026-08-27T12:48:13Z,Neurons AI,Neurons AI,PAID,heuristic,
